# Flug: Start, steigen, Platzrunden, 1 Looping, Landung

$VNYMR,+099.176,+009.381,+004.657,-00.7421,-01.5134,+03.1393,+01.614,-00.491,-09.747,+00.295401,+00.024650,-00.047039*66
$VNYMR,+099.088,+009.433,+005.064,-00.7612,-01.4344,+03.1455,+01.821,-01.029,-09.771,+00.291163,+00.008664,-00.066233*68
$VNYMR,+098.961,+009.470,+005.418,-00.7611,-01.4163,+03.1273,+01.807,-00.951,-09.804,+00.221907,-00.017983,-00.094529*69
$VNYMR,+098.770,+009.481,+005.669,-00.7479,-01.3862,+03.1697,+01.666,-00.531,-09.725,+00.208501,-00.010049,-00.125979*64
$VNYMR,+098.579,+009.469,+005.927,-00.7535,-01.3981,+03.1820,+01.471,-01.278,-09.572,+00.159648,-00.029275,-00.117713*69
$VNYMR,+098.421,+009.434,+006.103,-00.7416,-01.3742,+03.1879,+01.552,-01.370,-09.632,+00.102445,-00.017810,-00.103955*6F
$VNYMR,+098.257,+009.412,+006.194,-00.7415,-01.3622,+03.1758,+01.369,-01.321,-09.504,+00.042037,+00.020545,-00.104289*60
$VNYMR,+098.098,+009.449,+006.199,-00.7420,-01.3863,+03.1879,+01.424,-01.263,-09.634,-00.014954,+00.050692,-00.112021*6A
$VNYMR,+097.925,+009.565,+006.133,-00.7456,-01.3864,+03.1578,+01.793,-01.360,-09.734,-00.095379,+00.038982,-00.133769*67
$VNYMR,+097.698,+009.656,+005.926,-00.7267,-01.3989,+03.1637,+01.799,-00.826,-09.650,-00.113099,+00.016908,-00.161052*69
$VNYMR,+097.441,+009.714,+005.684,-00.7326,-01.4049,+03.1576,+01.781,-00.421,-09.732,-00.110514,-00.003997,-00.171165*6B
$VNYMR,+097.159,+009.731,+005.453,-00.7263,-01.3959,+03.1759,+01.594,-00.940,-09.553,-00.112092,-00.006103,-00.199391*67
$VNYMR,+096.855,+009.802,+005.208,-00.7117,-01.4176,+03.1394,+02.034,-00.820,-09.723,-00.196637,-00.027176,-00.224920*6C
$VNYMR,+096.512,+009.774,+004.831,-00.7111,-01.4175,+03.1576,+01.646,+00.335,-09.760,-00.118272,-00.054959,-00.216334*60
$VNYMR,+096.227,+009.724,+004.653,-00.6852,-01.4544,+03.1513,+02.042,-00.788,-09.655,-00.054867,-00.091555,-00.166728*65
$VNYMR,+095.962,+009.599,+004.510,-00.6851,-01.4244,+03.1210,+01.644,-01.208,-10.057,-00.080801,-00.114301,-00.184362*6B
$VNYMR,+095.667,+009.482,+004.318,-00.6465,-01.4794,+03.1935,+01.354,-00.379,-09.598,-00.040010,-00.050426,-00.176337*6D
$VNYMR,+095.445,+009.438,+004.245,-00.6581,-01.4612,+03.1511,+01.593,-00.358,-09.599,+00.032086,-00.024378,-00.122809*62
$VNYMR,+095.266,+009.451,+004.254,-00.6527,-01.4733,+03.1632,+00.834,-00.708,-09.546,+00.016680,+00.056009,-00.121134*60
$VNYMR,+095.101,+009.592,+004.245,-00.6529,-01.4914,+03.1754,+01.541,+00.110,-09.708,+00.036475,+00.111252,-00.096560*6B
$VNYMR,+095.007,+009.751,+004.316,-00.6715,-01.4432,+03.0482,+01.539,-00.586,-09.672,+00.088307,+00.101198,-00.049665*62
$VNYMR,+094.947,+009.886,+004.419,-00.6584,-01.4492,+03.1270,+01.777,-00.776,-09.881,+00.032957,+00.072037,-00.041036*69
$VNYMR,+094.908,+009.945,+004.447,-00.6805,-01.4668,+03.1393,+02.444,-00.545,-09.601,+00.000578,-00.021238,-00.010316*64
$VNYMR,+094.910,+009.858,+004.447,-00.6691,-01.4610,+03.1514,+01.616,-00.354,-09.795,+00.020950,-00.074047,+00.027972*6D
$VNYMR,+094.945,+009.761,+004.491,-00.6521,-01.4373,+03.1452,+01.465,-01.049,-09.745,+00.006210,-00.053833,+00.024683*6A
$VNYMR,+094.959,+009.716,+004.468,-00.6519,-01.4493,+03.1634,+01.279,-00.768,-09.525,-00.081588,+00.015766,+00.003989*6F
$VNYMR,+094.937,+009.784,+004.338,-00.6642,-01.4793,+03.1514,+01.468,-00.524,-09.756,-00.062335,+00.079835,-00.018423*64
$VNYMR,+094.935,+009.900,+004.227,-00.6615,-01.4704,+03.1424,+01.925,-00.807,-09.726,-00.093456,+00.074235,+00.005703*6A
$VNYMR,+094.933,+009.979,+004.052,-00.6755,-01.4852,+03.1456,+02.196,-00.413,-09.872,-00.070405,+00.001675,+00.011020*60
$VNYMR,+094.952,+009.942,+003.913,-00.6701,-01.4913,+03.1516,+01.840,-00.495,-09.770,-00.083967,-00.062423,+00.020614*62
$VNYMR,+094.928,+009.845,+003.773,-00.6683,-01.4975,+03.1274,+01.718,-00.641,-09.694,-00.104125,-00.071356,-00.023508*67
$VNYMR,+094.873,+009.754,+003.579,-00.6490,-01.4920,+03.1272,+01.411,-00.118,-09.635,-00.115594,-00.055568,-00.014039*63
$VNYMR,+094.846,+009.679,+003.427,-00.6597,-01.5037,+03.1455,+01.528,-00.585,-09.615,-00.104873,-00.037440,-00.006426*61
$VNYMR,+094.835,+009.634,+003.249,-00.6527,-01.5191,+03.1242,+01.731,-00.163,-09.627,-00.110583,-00.022687,+00.005006*6A
$VNYMR,+094.828,+009.608,+003.096,-00.6507,-01.5223,+03.1031,+01.842,-00.476,-09.584,-00.072433,-00.015468,+00.001121*6F
$VNYMR,+094.811,+009.596,+002.948,-00.6556,-01.5221,+03.1213,+01.863,-00.660,-09.667,-00.156475,+00.007762,-00.030670*68
$VNYMR,+094.761,+009.593,+002.699,-00.6409,-01.5649,+03.1090,+01.745,+00.166,-09.797,-00.128755,-00.048164,-00.022415*6B
$VNYMR,+094.760,+009.496,+002.522,-00.6522,-01.5707,+03.1031,+01.643,-00.222,-09.742,-00.090345,-00.088521,+00.020739*68
$VNYMR,+094.753,+009.354,+002.383,-00.6308,-01.5713,+03.0908,+01.525,-00.503,-09.842,-00.102345,-00.088567,-00.009269*68
$VNYMR,+094.756,+009.265,+002.331,-00.6410,-01.5649,+03.1092,+01.693,-00.467,-08.567,-00.027147,-00.047110,+00.028687*6A
$VNYMR,+094.803,+009.250,+002.314,-00.6188,-01.5714,+03.1272,+01.383,-01.116,-10.085,-00.036590,-00.022467,+00.035843*61
$VNYMR,+094.833,+009.288,+002.221,-00.6301,-01.5712,+03.1151,+01.663,-00.610,-09.455,-00.064103,+00.041726,+00.007100*6E
$VNYMR,+094.826,+009.346,+002.193,-00.6347,-01.5409,+03.1092,+01.471,-00.092,-10.024,+00.007047,+00.038542,+00.003670*69
$VNYMR,+094.819,+009.414,+002.189,-00.6246,-01.5594,+03.1030,+01.571,-00.318,-09.645,-00.015375,+00.039065,-00.009210*62
$VNYMR,+094.768,+009.479,+002.087,-00.6474,-01.5891,+03.1033,+02.181,-00.587,-10.054,-00.101318,+00.019081,-00.043564*68
$VNYMR,+094.741,+009.496,+001.931,-00.6314,-01.5895,+03.0910,+02.016,+00.034,-10.050,-00.102029,-00.002465,+00.008802*6D
$VNYMR,+094.753,+009.457,+001.793,-00.6372,-01.5955,+03.0851,+01.654,-00.491,-09.758,-00.112614,-00.036925,+00.006327*60
$VNYMR,+094.718,+009.392,+001.573,-00.6314,-01.5956,+03.0971,+01.675,-00.126,-09.801,-00.169662,-00.055876,-00.025335*6F
$VNYMR,+094.667,+009.327,+001.316,-00.6275,-01.6320,+03.0850,+01.598,+00.042,-09.762,-00.170102,-00.039221,-00.031491*69
$VNYMR,+094.601,+009.294,+001.059,-00.6190,-01.6111,+03.0728,+01.469,-00.088,-09.720,-00.170509,-00.011881,-00.049692*62
$VNYMR,+094.515,+009.309,+000.790,-00.6230,-01.6444,+03.0668,+01.399,+00.033,-09.687,-00.175694,+00.031724,-00.052863*65
$VNYMR,+094.431,+009.370,+000.548,-00.6183,-01.6687,+03.0668,+01.521,+00.405,-09.648,-00.126801,+00.059428,-00.046807*68
$VNYMR,+094.372,+009.455,+000.369,-00.6247,-01.6020,+03.0547,+01.971,+00.029,-09.574,-00.093045,+00.048766,-00.023885*6B
$VNYMR,+094.365,+009.525,+000.272,-00.6405,-01.6502,+03.0367,+01.863,+00.469,-09.979,-00.026961,+00.044128,+00.006619*69
$VNYMR,+094.382,+009.563,+000.256,-00.6294,-01.6745,+03.0670,+01.799,+00.259,-09.883,+00.005131,+00.011192,+00.017799*61
$VNYMR,+094.398,+009.571,+000.280,-00.6399,-01.6592,+03.0671,+01.664,+00.533,-09.723,+00.047493,+00.001703,+00.014461*69
$VNYMR,+094.397,+009.576,+000.374,-00.6397,-01.6441,+03.0550,+01.771,+00.931,-09.734,+00.112111,+00.002131,+00.009526*63
$VNYMR,+094.474,+009.582,+000.665,-00.6515,-01.6741,+03.0612,+01.551,-00.484,-09.840,+00.201520,+00.020050,+00.083107*60
$VNYMR,+094.567,+009.604,+000.936,-00.6507,-01.6559,+03.0673,+01.427,-00.918,-09.663,+00.120215,+00.020467,+00.035139*6E
$VNYMR,+094.570,+009.659,+001.152,-00.6466,-01.6803,+03.0491,+01.675,+00.128,-09.731,+00.197621,+00.054189,+00.014592*60
$VNYMR,+094.602,+009.731,+001.472,-00.6549,-01.6316,+03.0855,+01.442,-00.915,-09.766,+00.192541,+00.052930,+00.023012*68
$VNYMR,+094.578,+009.797,+001.662,-00.6584,-01.5891,+03.1039,+02.026,-00.171,-09.891,+00.101194,+00.019770,-00.036141*62
$VNYMR,+094.540,+009.798,+001.769,-00.6594,-01.6193,+03.1039,+01.984,-00.125,-09.786,+00.067320,-00.030821,-00.001209*6E
$VNYMR,+094.549,+009.730,+001.841,-00.6477,-01.5894,+03.0977,+01.623,-00.768,-09.727,+00.016774,-00.051776,+00.008970*66
$VNYMR,+094.524,+009.657,+001.757,-00.6372,-01.6077,+03.1037,+01.679,-00.723,-09.668,-00.128507,-00.056568,-00.024468*6D
$VNYMR,+094.487,+009.583,+001.503,-00.6430,-01.5957,+03.0796,+01.468,-00.029,-09.692,-00.193958,-00.035456,-00.017464*61
$VNYMR,+094.456,+009.543,+001.192,-00.6388,-01.6261,+03.0674,+01.466,-00.334,-09.709,-00.230363,-00.008938,-00.028162*67
$VNYMR,+094.406,+009.540,+000.822,-00.6287,-01.6565,+03.0734,+01.842,-00.057,-09.735,-00.252139,-00.011932,-00.022086*63
